EnsemblID,gene_name,Chr,Biotype,ChrCat,logFC_UCLA,CI.L_UCLA,CI.R_UCLA,AveExpr_UCLA_AllSamples,AveExpr_UCLA_Males,AveExpr_UCLA_Females,t_UCLA,P.Value_UCLA,adj.P.Val_UCLA,B_UCLA,SE_UCLA,SE2_UCLA,absLogFC_UCLA,power_alpha0.05_UCLA,power_alpha0.1_UCLA,logFC_BV,CI.L_BV,CI.R_BV,AveExpr_BV_AllSamples,AveExpr_BV_Males,AveExpr_BV_Females,t_BV,P.Value_BV,adj.P.Val_BV,B_BV,SE_BV,SE2_BV,absLogFC_BV,power_alpha0.05_BV,power_alpha0.1_BV,invNorm_adjPval,invNorm_testStats,invNorm_rawPval
ENSG00000110619,CARS,chr11,protein_coding,Auto,-0.018150717,-0.049748524,0.013447089,5.466805507,5.688763032,5.706913749,-1.1339765,0.258409335,0.950141316,-8.55932518,0.01612133,0.000259897,0.018150717,0.203595001,0.305898323,0.035557297,-0.044886624,0.116001219,5.20831394,5.331168767,5.212676994,0.882166631,0.380822152,0.957903176,-8.184975406,0.041042817,0.001684513,0.035557297,0.140116444,0.22609385,0.913992183,0.706315643,0.239995934
ENSG00000110651,CD81,chr11,protein_coding,Auto,0.022877205,-0.006519455,0.052273865,5.767320413,5.887359911,5.864482705,1.536286384,0.126337021,0.920533156,-8.070948467,0.014998296,0.000224949,0.022877205,0.332969357,0.45508441,0.051228959,-0.02884229,0.131300208,4.939401467,4.935857831,4.937763771,1.276891626,0.206022248,0.920103358,-7.718281962,0.040852678,0.001668941,0.051228959,0.24222373,0.353495089,0.827113019,1.407255775,0.079675779
ENSG00000110660,SLC35F2,chr11,protein_coding,Auto,-0.03422658,-0.110644785,0.042191625,5.000260531,4.835210163,4.869436747,-0.884166134,0.37786184,0.973124832,-8.72590683,0.03898888,0.001520133,0.03422658,0.142152402,0.228144175,-0.041714069,-0.201427931,0.117999792,4.887580145,2.738796485,2.786250684,-0.521260794,0.603893708,0.977030856,-8.375648333,0.081486664,0.006640076,0.041714069,0.080759198,0.144839941,0.956438981,0.108073282,0.456968781
ENSG00000110675,ELMOD1,chr11,protein_coding,Auto,-0.042734751,-0.100899959,0.015430456,6.69046484,6.62713068,6.66986543,-1.450391022,0.148801734,0.928246685,-8.296392549,0.029676126,0.000880672,0.042734751,0.30263118,0.421638647,-0.031200601,-0.157392228,0.094991026,7.391518095,6.640866634,6.682509537,-0.493454979,0.623295279,0.978054369,-8.547015679,0.064383483,0.004145233,0.031200601,0.077521719,0.140218209,0.916042363,0.682404774,0.247491519
ENSG00000110693,SOX6,chr11,protein_coding,Auto,-0.021175818,-0.060533217,0.018181582,5.921564805,5.943170792,5.964346612,-1.062138112,0.289687429,0.95737556,-8.696859023,0.020080306,0.000403219,0.021175818,0.18431766,0.282052615,-0.006203443,-0.135422775,0.123015889,7.059095195,7.905786591,7.869071123,-0.095812115,0.923954109,0.997129951,-8.669387488,0.065928231,0.004346532,0.006203443,0.051022594,0.101525908,0.979998729,-0.350964487,0.637192504
ENSG00000110696,C11orf58,chr11,protein_coding,Auto,0.002408579,-0.018463952,0.02328111,7.213071132,7.202904716,7.200496137,0.227799643,0.820077193,0.989640717,-9.362906545,0.010649251,0.000113407,0.002408579,0.055897917,0.108721676,0.016412748,-0.035403403,0.068228899,6.539986637,5.946452895,5.926852445,0.632166201,0.529416959,0.970968225,-8.482301988,0.026436812,0.000698905,0.016412748,0.095544784,0.165679107,0.989349408,-0.797467706,0.787410275
ENSG00000110697,PITPNM1,chr11,protein_coding,Auto,0.003144651,-0.026959133,0.033248435,5.39304551,5.192287782,5.189143128,0.206214208,0.836871645,0.989640717,-9.170183878,0.015359073,0.000235901,0.003144651,0.054830124,0.107148844,-0.02238312,-0.080030455,0.035264216,5.222431074,4.486540704,4.48620685,-0.774919322,0.441097596,0.966354765,-8.267502776,0.029411906,0.00086506,0.02238312,0.119066126,0.197984841,0.988606663,-0.726645638,0.766278468
ENSG00000110700,RPS13,chr11,protein_coding,Auto,-0.004626881,-0.039477005,0.030223243,8.152968864,7.927998795,7.932625674,-0.262090444,0.793570689,0.989640717,-9.396868992,0.017780675,0.000316152,0.004626881,0.057815879,0.111540026,0.052447302,-0.04798344,0.152878044,7.302260163,6.233852038,6.197848794,1.04224926,0.301020298,0.945311217,-8.126211982,0.051240174,0.002625555,0.052447302,0.176940677,0.273635936,0.982150694,-0.381536195,0.64859729
ENSG00000110711,AIP,chr11,protein_coding,Auto,-0.006506668,-0.039371001,0.026357665,4.567771396,4.46879511,4.475301778,-0.390841848,0.69640608,0.988868367,-8.945863552,0.016767517,0.00028115,0.006506668,0.067474486,0.125604328,-0.02789402,-0.102267766,0.046479727,4.213697532,3.585256053,3.613868249,-0.748525425,0.456747517,0.966354765,-8.110308037,0.037945789,0.001439883,0.02789402,0.114331794,0.191561455,0.980780146,-0.363017451,0.641704076
ENSG00000110713,NUP98,chr11,protein_coding,Auto,0.005256923,-0.015430404,0.025944251,6.698742159,6.859143468,6.853886544,0.501642631,0.616571368,0.987780657,-9.228384236,0.010554759,0.000111403,0.005256923,0.078955981,0.142056617,0.015994024,-0.02851591,0.060503958,6.191641858,6.228265654,6.213050037,0.717159757,0.475753652,0.967268923,-8.412001705,0.02270915,0.000515705,0.015994024,0.108934034,0.184190355,0.974951356,-0.21039673,0.583320978
ENSG00000110717,NDUFS8,chr11,protein_coding,Auto,-0.009599541,-0.038929737,0.019730655,4.728814915,4.930422837,4.940022377,-0.646104427,0.519087541,0.983531926,-8.851277507,0.014964386,0.000223933,0.009599541,0.098460441,0.169390985,0.085702025,0.016107141,0.155296909,3.873795997,3.323224519,3.274052557,2.457700076,0.016560774,0.617360933,-5.384467372,0.035507594,0.001260789,0.085702025,0.67817816,0.784690113,0.872651455,1.163259686,0.122362078
ENSG00000110719,TCIRG1,chr11,protein_coding,Auto,0.020493629,-0.086737697,0.127724955,0.136671881,-0.812361369,-0.832855,0.377280532,0.706438179,0.988868367,-7.760554,0.05470986,0.002993169,0.020493629,0.066272382,0.123865333,0.312207177,0.118636871,0.505777483,-0.107748821,1.7014362,1.304235166,3.218987263,0.001979737,0.274167309,-2.496915575,0.09876036,0.009753609,0.312207177,0.887402628,0.938410709,0.870307709,1.178377921,0.119322988
ENSG00000110721,CHKA,chr11,protein_coding,Auto,-0.026045365,-0.055466312,0.003375583,5.593046914,6.147300186,6.17334555,-1.747595786,0.08234913,0.859637327,-7.701941156,0.015010688,0.000225321,0.026045365,0.41215144,0.538493936,0.066040192,0.006101924,0.12597846,5.858670114,6.850882021,6.805416133,2.198969734,0.031315744,0.730066587,-6.283722452,0.030580749,0.000935182,0.066040192,0.582248546,0.702688306,0.571404335,2.197894021,0.01397833
ENSG00000110756,HPS5,chr11,protein_coding,Auto,0.017094053,-0.011496344,0.045684449,5.426737903,5.350652689,5.333558635,1.180299054,0.239538832,0.949003563,-8.497059502,0.014586937,0.000212779,0.017094053,0.216691398,0.321834173,0.035610603,-0.035283574,0.10650478,4.984970352,4.969280982,4.924321512,1.002498842,0.319688412,0.945968004,-8.04581267,0.036170498,0.001308305,0.035610603,0.167197165,0.261246343,0.906162727,0.848738267,0.198013474
ENSG00000110768,GTF2H1,chr11,protein_coding,Auto,-0.00233027,-0.025850381,0.021189842,6.034026372,6.274647604,6.276977873,-0.195584307,0.845170349,0.989640717,-9.266834127,0.012000057,0.000144001,0.00233027,0.054343739,0.106431512,-0.010845309,-0.061110982,0.039420365,5.577854503,5.328453827,5.321222259,-0.430611396,0.668124898,0.983880013,-8.530064493,0.025645752,0.000657705,0.010845309,0.070887762,0.130678818,0.994028858,-1.083994767,0.86081644
ENSG00000110786,PTPN5,chr11,protein_coding,Auto,0.040772451,0.014514133,0.06703077,6.162854965,6.174434769,6.133662317,3.065258539,0.00253217,0.271545896,-4.704501242,0.013397101,0.000179482,0.040772451,0.861667747,0.920451621,0.061415022,0.000225443,0.1226046,6.245102062,6.874240823,6.783541134,2.003144425,0.049185409,0.771214673,-6.694544199,0.031219173,0.000974637,0.061415022,0.505866226,0.632506884,0.080622127,3.246619462,0.000583922
ENSG00000110799,VWF,chr12,protein_coding,Auto,0.066732272,-0.02927495,0.162739493,4.226668532,3.386846592,3.320114317,1.372142487,0.171836442,0.932552644,-7.978400908,0.048983276,0.002399361,0.066732272,0.276161398,0.391728651,0.014588739,-0.169690022,0.1988675,4.051012731,2.174597508,2.173141713,0.158000177,0.874929089,0.994129994,-8.361019725,0.094019776,0.008839718,0.014588739,0.052783915,0.104148129,0.956438981,0.132418517,0.447326635
ENSG00000110811,LEPREL2,chr12,pseudogene,Auto,0.004439378,-0.038869257,0.047748013,3.86269001,4.060563796,4.056124416,0.202355413,0.839882119,0.989640717,-8.812765918,0.022096242,0.000488244,0.004439378,0.054650553,0.106884075,0.050929338,-0.037968427,0.139827104,3.164280082,3.679121921,3.662437707,1.1433845,0.256923987,0.933261393,-7.499019024,0.045356003,0.002057167,0.050929338,0.203481707,0.306740508,0.985138127,-0.451895525,0.674327876
ENSG00000110841,PPFIBP1,chr12,protein_coding,Auto,-0.045301409,-0.120909649,0.030306831,5.858153686,6.082992125,6.128293533,-1.182795836,0.238550305,0.949003563,-8.546641014,0.038575633,0.001488079,0.045301409,0.21741182,0.32270479,-0.006296786,-0.169612632,0.157019061,6.929086397,4.9004083,4.929779831,-0.076949484,0.938891706,0.997821074,-8.667270277,0.083324411,0.006942958,0.006296786,0.050659456,0.100984332,0.976957794,-0.285632074,0.612420033
ENSG00000110844,PRPF40B,chr12,protein_coding,Auto,0.008469912,-0.015176773,0.032116596,5.36934753,5.51850573,5.510035818,0.707091843,0.480482621,0.983531926,-8.935560777,0.012064635,0.000145555,0.008469912,0.108270247,0.182866833,0.008815464,-0.047749955,0.065380883,5.201088954,4.865343936,4.854187491,0.311035012,0.756733961,0.989562689,-8.531514737,0.028859908,0.000832894,0.008815464,0.060838886,0.116045506,0.980047527,-0.352413918,0.637736067
ENSG00000110851,PRDM4,chr12,protein_coding,Auto,0.020485843,-0.003608054,0.044579739,5.562984134,5.861034088,5.840548245,1.678471582,0.095102007,0.891711927,-7.812490184,0.012292804,0.000151113,0.020485843,0.385658788,0.511185349,-0.016613366,-0.068951546,0.035724814,5.148848246,5.501223034,5.495425929,-0.633510944,0.528544037,0.970968225,-8.364054416,0.026703153,0.000713058,0.016613366,0.095742556,0.165954963,0.882208948,1.04085521,0.148971376
ENSG00000110871,COQ5,chr12,protein_coding,Auto,-0.033092366,-0.08484724,0.018662508,3.832193561,3.248942349,3.282034717,-1.262245314,0.208598494,0.94030694,-8.029807625,0.026405548,0.000697253,0.033092366,0.241094253,0.350988206,0.030816539,-0.068874995,0.130508073,3.306977366,2.026988061,2.054688296,0.616936828,0.539354944,0.972056376,-7.996928712,0.050863027,0.002587048,0.030816539,0.093335399,0.162592352,0.916635903,0.61387896,0.269647657
ENSG00000110880,CORO1C,chr12,protein_coding,Auto,0.013518396,-0.011682549,0.038719342,7.719186449,7.270637185,7.257118787,1.058950204,0.291132655,0.957499203,-8.851548112,0.012857625,0.000165319,0.013518396,0.183491799,0.281020339,0.045378738,-0.013013206,0.103770683,7.078694194,6.963452351,7.005059197,1.551009975,0.125582607,0.899440648,-7.48407001,0.029791809,0.000887552,0.045378738,0.333463784,0.457165261,0.878507975,1.101844813,0.135264572
ENSG00000110881,ASIC1,chr12,protein_coding,Auto,-0.009132169,-0.036114973,0.017850636,5.508311096,5.409667799,5.418799967,-0.668119325,0.504968271,0.983531926,-8.980415275,0.013766737,0.000189523,0.009132169,0.101892536,0.174125612,-0.00067334,-0.070687839,0.06934116,4.99588678,4.207562728,4.227764349,-0.019193813,0.984743201,0.999247825,-8.547262218,0.035721683,0.001276039,0.00067334,0.050041004,0.100061236,0.995139906,-1.231536118,0.890938792
ENSG00000110888,CAPRIN2,chr12,protein_coding,Auto,0.006114082,-0.022202518,0.034430683,6.888787884,7.164358054,7.15824397,0.426243114,0.670472756,0.988868367,-9.277720963,0.014447245,0.000208723,0.006114082,0.07082012,0.130427531,-0.001201289,-0.059167791,0.056765213,6.197569475,6.576268541,6.585032186,-0.041360476,0.967130803,0.999083566,-8.669226509,0.029574746,0.000874666,0.001201289,0.050190449,0.100284382,0.996077762,-1.403020203,0.919694593
ENSG00000110900,TSPAN11,chr12,protein_coding,Auto,-0.058996882,-0.114602918,-0.003390846,4.312881055,5.153706959,5.21270384,-2.094470876,0.03770863,0.776996441,-6.768084685,0.028370427,0.000804881,0.058996882,0.548815892,0.670571131,0.076337203,-0.065888058,0.218562464,4.236638447,4.598889072,4.623187549,1.071209996,0.287895997,0.944033253,-7.843494461,0.072563909,0.005265521,0.076337203,0.184285924,0.282890232,0.753952396,1.78340174,0.037260465
ENSG00000110906,KCTD10,chr12,protein_coding,Auto,-0.000185396,-0.027035088,0.026664296,6.03253469,6.037910482,6.038095879,-0.013631035,0.989140412,0.998326139,-9.286161433,0.013698822,0.000187658,0.000185396,0.050021044,0.100031269,0.021428354,-0.025607608,0.068464316,5.710980086,5.934915938,5.917258727,0.909230279,0.366468564,0.954676197,-8.21795954,0.02399794,0.000575901,0.021428354,0.145888457,0.233678172,0.996077762,-1.701914868,0.955614336
ENSG00000110911,SLC11A2,chr12,protein_coding,Auto,-0.022533837,-0.04895382,0.003886146,6.452000077,6.338483464,6.361017301,-1.683719808,0.094080814,0.890590897,-7.919615929,0.013479583,0.000181699,0.022533837,0.387652933,0.513261319,-0.001459234,-0.05331849,0.050400022,6.079571854,5.964977003,5.978573903,-0.056158268,0.955381876,0.999083566,-8.666137778,0.026458804,0.000700068,0.001459234,0.050351174,0.10052431,0.956438981,0.12691787,0.449502701
ENSG00000110917,MLEC,chr12,protein_coding,Auto,0.008182239,-0.014910324,0.031274801,6.51082972,6.768646964,6.760464727,0.699466983,0.485221227,0.983531926,-9.091016471,0.011781919,0.000138814,0.008182239,0.106992003,0.181120735,-0.006387426,-0.059457191,0.046682339,5.723216832,6.367946902,6.371678011,-0.240211517,0.810895406,0.993527927,-8.604194808,0.027076411,0.000733132,0.006387426,0.056448433,0.109579756,0.985784165,-0.46686965,0.67970343
ENSG00000110921,MVK,chr12,protein_coding,Auto,0.025237757,-0.027515092,0.077990606,4.3765576,4.48435006,4.459112302,0.944434937,0.346294813,0.965801797,-8.526590132,0.026914719,0.000724402,0.025237757,0.15552596,0.245517292,0.011031433,-0.073509001,0.095571867,4.060182882,4.383203633,4.384850691,0.260424942,0.795330003,0.991466797,-8.327952281,0.043132875,0.001860445,0.011031433,0.057584407,0.111257018,0.971080804,-0.139435014,0.555446797
ENSG00000110925,CSRNP2,chr12,protein_coding,Auto,-0.000799219,-0.022124412,0.020525973,7.198910489,7.095566112,7.096365332,-0.073984409,0.94111023,0.995986139,-9.3852034,0.0108802,0.000118379,0.000799219,0.050620164,0.100921046,0.015989267,-0.031508114,0.063486648,6.740582181,6.665081243,6.655206327,0.671852612,0.503974053,0.970811021,-8.458997749,0.024233358,0.000587256,0.015989267,0.101572496,0.174053571,0.995488008,-1.29671457,0.902635293
ENSG00000110931,CAMKK2,chr12,protein_coding,Auto,-0.007067795,-0.03180783,0.017672241,6.780405522,6.461627014,6.46869481,-0.563963257,0.573526284,0.987780657,-9.20117197,0.012622467,0.000159327,0.007067795,0.086732501,0.153044449,-0.016093894,-0.061059165,0.028871377,6.621771553,6.597306734,6.631637652,-0.714330244,0.477489752,0.96742921,-8.425715113,0.022941465,0.000526311,0.016093894,0.10845918,0.183539434,0.968206298,-0.121129329,0.5482057
ENSG00000110955,ATP5B,chr12,protein_coding,Auto,-0.014250629,-0.040804445,0.012303187,8.00779726,7.843113261,7.85736389,-1.059434916,0.290912598,0.957499203,-8.86334749,0.013547865,0.000183545,0.014250629,0.183617191,0.281177128,0.012727314,-0.029586097,0.055040725,7.736473128,7.349086685,7.322263922,0.600307589,0.550314492,0.972503767,-8.481362248,0.021588475,0.000466062,0.012727314,0.090988433,0.159303095,0.942578195,0.383189253,0.350789723
ENSG00000110958,PTGES3,chr12,protein_coding,Auto,-0.014889911,-0.042705108,0.012925286,7.087022332,7.242494864,7.257384776,-1.056761956,0.292127516,0.957499203,-8.82106302,0.014191427,0.000201397,0.014889911,0.182926368,0.280313065,0.022790155,-0.057167406,0.102747717,6.157279974,6.363237699,6.35061224,0.568856673,0.571344189,0.9759739,-8.505009979,0.040794674,0.001664205,0.022790155,0.086735649,0.153315439,0.944141137,0.350154546,0.363111359
ENSG00000110987,BCL7A,chr12,protein_coding,Auto,0.019551873,-0.003058087,0.042161834,7.085375735,7.171015395,7.151463522,1.70708746,0.08964115,0.878136203,-7.928376245,0.011535694,0.000133072,0.019551873,0.39656798,0.522501272,-0.02227411,-0.062520763,0.017972543,6.428976857,6.661857204,6.685307111,-1.104550825,0.273281967,0.938161138,-8.060610787,0.020534007,0.000421645,0.02227411,0.192995886,0.2937711,0.813914945,1.448871023,0.073686802
ENSG00000111011,RSRC2,chr12,protein_coding,Auto,0.013594522,-0.01091565,0.038104694,7.146479175,7.215766287,7.202171765,1.094926023,0.275106039,0.954526432,-8.783717442,0.01250519,0.00015638,0.013594522,0.192958318,0.292799602,-0.000714367,-0.062867389,0.061438656,6.145050644,6.854021234,6.815938297,-0.022938982,0.981766724,0.999247825,-8.665574932,0.031710726,0.00100557,0.000714367,0.05005857,0.100087467,0.988567902,-0.687655116,0.754165005
ENSG00000111052,LIN7A,chr12,protein_coding,Auto,-0.028419117,-0.069327343,0.012489109,6.446165888,6.523246859,6.551665977,-1.371409429,0.172064303,0.932552644,-8.387986784,0.020871544,0.000435621,0.028419117,0.275919089,0.391451589,-0.039953655,-0.12710986,0.04720255,6.792044543,7.352703091,7.439076269,-0.914899341,0.363506151,0.954676197,-8.260197605,0.044467451,0.001977354,0.039953655,0.147121115,0.235291247,0.894033668,0.977954866,0.164048324
ENSG00000111058,ACSS3,chr12,protein_coding,Auto,0.006598958,-0.103704368,0.116902284,2.011924173,2.044917618,2.03831866,0.118101108,0.906127705,0.993220719,-8.32536676,0.056277207,0.003167124,0.006598958,0.051581198,0.102346483,-0.126424705,-0.299853721,0.047004311,2.09465245,3.709694223,3.80958681,-1.454873729,0.150345949,0.908743945,-6.848171045,0.088484192,0.007829452,0.126424705,0.299859621,0.419960311,0.98579049,-0.503061119,0.692539349
ENSG00000111077,TENC1,chr12,protein_coding,Auto,0.058682251,0.006716333,0.11064817,4.742009749,5.465790416,5.40710816,2.229232501,0.027115593,0.741325055,-6.591469275,0.026513224,0.000702951,0.058682251,0.601269541,0.717561106,-0.008613894,-0.12095343,0.103725642,4.090057638,3.715318749,3.693545122,-0.153031917,0.878830345,0.994281511,-8.364818914,0.05731609,0.003285134,0.008613894,0.052611276,0.103891441,0.903441363,0.928909579,0.176467974
ENSG00000111110,PPM1H,chr12,protein_coding,Auto,-0.015964953,-0.070724947,0.038795042,3.933288441,3.876590472,3.892555425,-0.575534606,0.565694827,0.987780657,-8.688793391,0.027938772,0.000780575,0.015964953,0.088282369,0.155219898,0.040058021,-0.047204369,0.127320411,4.823180032,5.25941059,5.296075639,0.916173024,0.36284269,0.954676197,-8.105706585,0.044521628,0.001982175,0.040058021,0.147399568,0.235655316,0.957927945,0.061528795,0.475469041
ENSG00000111142,METAP2,chr12,protein_coding,Auto,0.0165842,-0.009345133,0.042513534,6.213890001,6.583554895,6.566970695,1.262613401,0.208466438,0.94030694,-8.509048657,0.013229252,0.000175013,0.0165842,0.241207312,0.351121699,0.017238284,-0.030529085,0.065005654,5.799990586,5.763688813,5.710886336,0.720240975,0.473867146,0.966849843,-8.379792075,0.024371107,0.000593951,0.017238284,0.109453427,0.184901868,0.913992183,0.707043607,0.239769689
ENSG00000111144,LTA4H,chr12,protein_coding,Auto,-0.000691376,-0.035472302,0.034089549,5.426821517,5.465654177,5.466345554,-0.039241053,0.968744491,0.997068553,-9.194343769,0.01774537,0.000314898,0.000691376,0.050174417,0.100259134,0.005881219,-0.055686784,0.067449221,4.701587862,3.902493055,3.932428932,0.190645862,0.849376149,0.994129994,-8.474686362,0.031412246,0.000986729,0.005881219,0.054056176,0.106037557,0.997272398,-2.121049727,0.983041191
ENSG00000111145,ELK3,chr12,protein_coding,Auto,0.023727903,-0.057776904,0.105232711,1.728846948,1.771348367,1.747620461,0.574702837,0.566256033,0.987780657,-8.04680308,0.041584085,0.001729236,0.023727903,0.088169852,0.155062124,-0.073733794,-0.247119871,0.099652284,1.577995132,1.74621254,1.740348531,-0.848725928,0.399038218,0.964349854,-7.390177495,0.088462284,0.007825576,0.073733794,0.13323995,0.216990393,0.959651253,0.006703429,0.497325739
